# SONG analysis objects retrieved from payload dump: LINC-JP.payloads.2021-07-12.json.gz
job.0001	1	289480053	EGAR00001113018	289480053
job.0002	1	227153277039	9cbc0a7e-abd9-4010-abdb-22212c98897e	227153277039
job.0003	1	285627005	EGAR00001113017	285627005
job.0004	1	276879631	EGAR00001113149	276879631
job.0005	1	266895567	EGAR00001114476	266895567
job.0006	1	268611399	EGAR00001114471	268611399
job.0007	1	270189081	EGAR00001113135	270189081
job.0008	1	258220980	EGAR00001113131	258220980
job.0009	1	269272600	EGAR00001200941	269272600
job.0010	1	265561137	EGAR00001114418	265561137
job.0011	1	260442866	EGAR00001199474	260442866
job.0012	1	280944540	EGAR00001116744	280944540
job.0013	1	266613972	EGAR00001114183	266613972
job.0014	1	261144216	EGAR00001114150	261144216
job.0015	1	264859392	EGAR00001199102	264859392
job.0016	1	262053943	EGAR00001114258	262053943
job.0017	1	261312607	EGAR00001114257	261312607
job.0018	1	255713681	EGAR00001114204	255713681
job.0019	1	283076962	EGAR00001115504	283076962
job.0020	1	288468009	EGAR00001115507	288468009
job.0021	1	288684027	EGAR00001115508	288684027
job.0022	1	288707278	EGAR00001115509	288707278
job.0023	1	292118977	EGAR00001115512	292118977
job.0024	1	277962502	EGAR00001116513	277962502
job.0025	1	291956339	EGAR00001117848	291956339
job.0026	1	288603036	EGAR00001117849	288603036
job.0027	1	287218748	EGAR00001117853	287218748
job.0028	1	263867529	EGAR00001116529	263867529
job.0029	1	287072742	EGAR00001117862	287072742
job.0030	1	221780998940	36d5ea65-a861-4dfd-8053-e490b5d5fa15	221780998940
job.0031	1	210006118914	3c29b4e4-9e91-4840-abe0-44036b7dd73f	210006118914
job.0032	1	354688903150	a3f925b7-297b-4dd3-aaa5-ddc96eab222f	354688903150
job.0033	1	286167988	EGAR00001117861	286167988
job.0034	1	260753244	EGAR00001113978	260753244
job.0035	1	260284120	EGAR00001111042	260284120
job.0036	1	276714218	EGAR00001198664	276714218
job.0037	1	253089506	EGAR00001111140	253089506
job.0038	1	255876373	EGAR00001111141	255876373
job.0039	1	210511925375	121faea3-eb4a-4f1a-b1e5-021884380141	210511925375
job.0040	1	308112903	EGAR00001112417	308112903
job.0041	1	297444358	EGAR00001112533	297444358
job.0042	1	273258286	EGAR00001113860	273258286
job.0043	1	272065979	EGAR00001113859	272065979
job.0044	1	213603661615	a89c0ad9-51b1-42ba-a046-a5080dab1cd2	213603661615
job.0045	1	269447435	EGAR00001113858	269447435
job.0046	1	267680960	EGAR00001112156	267680960
job.0047	1	269110570	EGAR00001112152	269110570
job.0048	1	268166157	EGAR00001112150	268166157
job.0049	1	333650902965	5bf30d47-232f-4291-b08c-4c9d30ab0972	333650902965
job.0050	1	214012189070	78ca1642-046a-4a61-a148-149d1cf1264c	214012189070
job.0051	1	210702185319	2656887f-8f41-4bac-9640-d727cd172773	210702185319
job.0052	1	259409271	EGAR00001114799	259409271
job.0053	1	260723692	EGAR00001107270	260723692
job.0054	1	270999693	EGAR00001107278	270999693
job.0055	1	265306889	EGAR00001107262	265306889
job.0056	1	234050955138	85859aec-1097-45c2-8d0c-e8e9f5394b50	234050955138
job.0057	1	251203829690	f25428bd-5834-420d-81bc-7909b3f4bc7c	251203829690
job.0058	1	415328809235	41832fb7-7e10-446e-9529-eb540df4496d	415328809235
job.0059	1	231389577286	0888c23f-3b77-4c2f-a71e-1f8260d22bfa	231389577286
job.0060	1	275899663	EGAR00001119267	275899663
job.0061	1	256493028	EGAR00001195977	256493028
job.0062	1	292467638	EGAR00001194648	292467638
job.0063	1	271545234	EGAR00001194240	271545234
job.0064	1	269994483	EGAR00001196891	269994483
job.0065	1	259559430	EGAR00001194231	259559430
job.0066	1	267778262	EGAR00001194234	267778262
job.0067	1	285341862	EGAR00001107013	285341862
job.0068	1	275660007	EGAR00001119060	275660007
job.0069	1	279209485	EGAR00001119022	279209485
job.0070	1	290596283	EGAR00001119027	290596283
job.0071	1	277839189	EGAR00001110698	277839189
job.0072	1	219373094949	e52616bc-de31-4a85-ba28-d27c65e78649	219373094949
job.0073	1	283532312	EGAR00001194373	283532312
job.0074	1	263244047	EGAR00001197973	263244047
job.0075	1	269929635	EGAR00001196645	269929635
job.0076	1	275634552	EGAR00001197977	275634552
job.0077	1	265205550	EGAR00001196648	265205550
job.0078	1	277044795	EGAR00001196632	277044795
job.0079	1	285327728	EGAR00001195302	285327728
