# SONG analysis objects retrieved from payload dump: LAML-KR.payloads.2021-07-12.json.gz
job.0001	1	69213849933	EGAR00001671360	69213849933
job.0002	1	89849621749	EGAR00001671364	89849621749
job.0003	1	119378273691	EGAR00001671363	119378273691
job.0004	1	115358793429	EGAR00001671362	115358793429
job.0005	1	95625558095	0a263721-60bd-4d77-b250-35d2bcccf61a	95625558095
job.0006	1	64488255141	EGAR00001671361	64488255141
job.0007	1	79832275288	285555ee-4bd3-4cef-b289-1ca42998829b	79832275288
job.0008	1	94110858631	831bc893-7442-494a-859e-fa9d2c6818aa	94110858631
job.0009	1	144490026107	EGAR00001634187	144490026107
job.0010	1	72717544248	EGAR00001671357	72717544248
job.0011	1	81218108787	EGAR00001671356	81218108787
job.0012	1	79912379304	EGAR00001671355	79912379304
job.0013	1	89112500595	EGAR00001671354	89112500595
job.0014	1	130866872135	EGAR00001634188	130866872135
job.0015	1	108333422382	EGAR00001634189	108333422382
job.0016	1	72627048264	EGAR00001671359	72627048264
job.0017	1	77054681994	EGAR00001671358	77054681994
job.0018	1	96989985782	1621ac02-26c0-462c-a753-f4dc043a65c8	96989985782
job.0019	1	79769952416	63c53f6e-198e-4dca-b730-7d91918e78f5	79769952416
job.0020	1	77215495626	8be50eaf-474d-4564-82fb-e3ec9879b1dd	77215495626
job.0021	1	71265643355	EGAR00001671367	71265643355
job.0022	1	87140874091	EGAR00001671366	87140874091
job.0023	1	75975679934	EGAR00001671365	75975679934
job.0024	1	93252714621	209db60c-f2fd-4d24-bcb3-22e32de90dc5	93252714621
job.0025	1	123841285938	8242460f-8b01-4635-b1bb-49bdb6ef580d	123841285938
job.0026	1	276059366347	EGAR00001634203	276059366347
job.0028	1	264126447212	EGAR00001634205	264126447212
job.0029	1	76356465917	1ac60593-3809-434c-96b6-a1b9d94b4ff4	76356465917
job.0030	1	270132487209	EGAR00001634206	270132487209
job.0031	1	265435796530	EGAR00001634200	265435796530
job.0032	1	251293038061	EGAR00001634201	251293038061
job.0033	1	261060506820	EGAR00001634202	261060506820
job.0034	1	79396558249	7da133c8-54a5-4fd2-a100-7c9fa665e88c	79396558249
job.0035	1	76209600847	eed040e3-53cb-4553-8957-b349c5938790	76209600847
job.0036	1	99498379687	bd662226-de49-49b1-9878-7c387613bebb	99498379687
job.0037	1	112858439223	EGAR00001671353	112858439223
job.0038	1	114308224595	EGAR00001671352	114308224595
job.0039	1	63188365566	EGAR00001671351	63188365566
job.0040	1	108523766417	f344432f-711f-4eed-a4d8-b1c14e57fa9b	108523766417
job.0041	1	69225874896	EGAR00001671350	69225874896
job.0042	1	108044362110	EGAR00001634190	108044362110
job.0043	1	81997737561	a38bc296-b789-4039-8275-c5ba800f7740	81997737561
job.0044	1	75796852295	098f62a7-5d87-4c8f-9a69-2732723503a5	75796852295
job.0045	1	130351743233	EGAR00001634195	130351743233
job.0046	1	128887246549	EGAR00001634196	128887246549
job.0047	1	263534542606	EGAR00001634197	263534542606
job.0048	1	259625639475	EGAR00001634198	259625639475
job.0049	1	131389200662	EGAR00001634191	131389200662
job.0050	1	141783301337	EGAR00001634192	141783301337
job.0051	1	132312701921	EGAR00001634193	132312701921
job.0052	1	137805380837	EGAR00001634194	137805380837
job.0053	1	94172799195	EGAR00001671346	94172799195
job.0054	1	91526328861	04c318b7-33dd-4046-8faa-a36fc0a111c7	91526328861
job.0055	1	93794075309	EGAR00001671345	93794075309
job.0056	1	91427940735	EGAR00001671344	91427940735
job.0057	1	257502395870	EGAR00001634199	257502395870
job.0058	1	72857434891	EGAR00001671349	72857434891
job.0059	1	74404927895	EGAR00001671348	74404927895
job.0060	1	71359833214	EGAR00001671347	71359833214
